eaa-740-2023-00;5;2023-03-10;0;1;86;moron;general_bergamini;220;;;1685;cgroppo
eaa-842-2022-00;5;2022-05-23;0;1;96;pilar;la_torcaza;1028;;;1629;cgroppo
eaa-988-2022-00;3;2022-08-13;1;1;4;"rafael calzada";el_cardenal;2330;;;1847;agraziano
EAB-236-2021-00;5;2021-06-18;0;1;61;hurlingham;"Poeta riso";3215;;;1686;mnieves
EAB-236-2023-00;5;2023-02-13;0;1;61;hurlingham;"Poeta riso";3215;;;1686;mnieves
EAB-433-2022-00;5;2022-12-28;0;1;65;"gonzalez catan";"Achaga ";3150;;;1759;mnieves
eab-758-2022-00;1;2022-01-21;0;1;66;"villa elvira";118;0;609;610;1900;mstefano
eab-758-2022-01;1;2022-03-15;0;1;66;"villa elvira";18;0;609;610;1900;mstefano
eab-758-2022-02;1;2022-04-02;0;1;66;"VILLA ELVIRA";18;0;609;610;1900;mstefano
eab-758-2022-03;1;2022-04-29;0;1;66;"VILLA ELVIRA";18;0;609;610;1900;mstefano
eab-758-2022-04;1;2022-08-29;0;1;66;"VILLA ELVIRA";18;0;609;610;1900;mstefano
eab-758-2022-05;1;2022-09-29;0;1;66;"villa elvira";18;0;609;610;1900;mstefano
eac-024-2019-00;1;2019-08-24;0;1;66;"los hornos";"149 bis";1971;;;1900;mstefano
eac-026-2019-00;1;2019-10-03;0;1;66;"los hornos";"149 bis";1971;;;1900;mstefano
EAC-062-2022-00;5;2022-10-31;1;1;65;"Rafael castillo";"Juan mauel de rosas ";5963;;;1755;mnieves
eac-182-2019-00;1;2019-07-07;1;1;13;"el pato";510;;621;622;1884;mstefano
eac-378-2022-00;5;2022-07-11;0;1;82;merlo;pillado;1431;;;1722;cgroppo
eac-627-2019-00;1;2019-08-31;0;1;66;"melchor romero";515;;161;162;1903;mstefano
eac-705-2022-00;1;2022-07-23;0;1;66;"villa elvira";120;0;614;;1900;mstefano
eac-778-2021-00;4;2021-08-09;0;1;4;glew;victorino_de_la_plaza;414;;;1856;asbruzzi
eac-950-2018-00;1;2018-05-23;0;1;66;ringuelet;515;1549;;;1900;mstefano
eac-950-2019-01;1;2019-05-22;0;1;66;ringuelet;515;1549;;;1902;mstefano
ead-438-2018-00;1;2018-06-28;0;1;14;berisso;127;262;;;1923;mstefano
ead-512-2022-00;1;2022-07-20;1;1;66;"villa elvira";1;0;93;94;1900;mstefano
eae-728-2020-00;1;2020-09-18;0;1;66;abasto;"213 bis";;;;1903;mstefano
eaf-371-2021-00;5;2021-07-30;0;1;86;moron;santa_fe;226;;;1708;galfiero
eag-050-2018-00;1;2018-09-24;0;1;66;"villa elvira";610;;17;18;1900;mstefano
eag-159-2022-00;1;2022-05-15;1;1;101;quilmes;marconi;2146;;;1818;mstefano
EAG-234-2023-00;5;2023-05-23;1;1;38;"El jaguel";"La rioja";1031;;;1805;mnieves
EAG-234-2023-01;5;2023-07-24;0;1;38;"El jaguel";"La rioja";1031;;;1805;mnieves
eag-343-2021-00;4;2021-09-06;0;1;98;guernica;ugarte;5144;;;1862;asbruzzi
eag-788-2021-00;4;2021-08-03;0;1;101;"san francisco solano";895;1476;;;1881;asbruzzi
eam-039-2022-00;4;2022-08-22;0;1;41;"villa brown";1433;735;;;1888;gsanluis
eam-237-2022-00;5;2022-07-10;0;1;116;"bella vista";gabriel_miro;1115;;;1663;cgroppo
eam-391-2020-00;3;2020-11-01;1;1;101;quilmes;816;1282;;;1878;agraziano
EAM-736-2021-00;5;2021-07-09;0;1;61;"villa tesei";ciudadela;915;;;1688;fcohen
eap-465-2019-00;1;2019-07-13;0;1;17;brandsen;guemez;55;;;1980;mstefano
eap-843-2022-00;5;2022-07-01;0;1;85;moreno;san_ignacio_de_loyola;2102;;;1740;cgroppo
ear-142-2019-00;1;2019-11-06;0;1;119;"san vicente";"hipolito yrigoyen";1050;;;1864;mstefano
EAR-387-2022-00;1;2022-05-14;0;1;66;"ALTOS DE SAN LORENZO";21;2581;;;1901;mstefano
ear-802-2021-00;4;2021-08-14;0;1;101;"san francisco solano";888;4752;;;1881;asbruzzi
ear-805-2022-00;4;2022-10-18;0;1;101;quilmes_oeste;887;1476;;;1878;gsanluis
ear-808-2018-00;4;2018-08-20;0;1;135;caba;san_jose;1679;;;1136;gsanluis
ear-820-2018-00;1;2018-05-13;0;1;14;berisso;165;1070;12;13;1923;mstefano
ear-844-2021-00;4;2021-07-03;0;1;135;barracas;luna;2200;;;1437;asbruzzi
ear-912-2021-00;4;2021-03-02;0;1;41;crucecita;635;26;;;1873;asbruzzi
ear-912-2021-01;4;2021-07-23;0;1;41;crucecita;635;26;;;1873;asbruzzi
eas-374-2019-01;1;2019-06-20;0;1;66;"la plata";22;1360;;;1900;mstefano
eas-925-2019-00;3;2019-06-03;1;3;4;glew;san_mariano;818;;;1856;agraziano
eaz-623-2018-00;5;2018-07-04;0;1;82;merlo;"corvalan ";476;;;1722;slugo
eba-293-2023-00;4;2023-04-30;0;1;135;"villa 21-24";;;;;1437;tsouto
EBB-958-2023-00;5;2023-06-28;0;1;85;Moreno;"Nestor kirschner";1651;;;1744;mnieves
ebc-461-2018-00;1;2018-08-28;0;1;66;"melchor romero";516;;184;185;1903;mstefano
ebc-461-2019-01;1;2019-05-03;0;1;66;"melchor romero";516;;184;185;1903;mstefano
ebc-723-2022-00;4;2022-03-09;0;1;6;wilde;villegas;5831;;;1875;asbruzzi
ebc-737-2018-00;1;2018-10-25;0;1;66;"villa elvira";605;169;;;1900;mstefano
EBD-549-2023-00;5;2023-04-06;1;1;86;Moron;Caraoachay;3260;;;1708;mnieves
EBD-549-2023-01;5;2023-05-16;0;1;86;Moron;Carapachay;3260;;;1708;mnieves
ebg-235-2022-00;4;2022-07-08;1;1;101;quilmes;167;2100;;;1878;gsanluis
ebg-934-2022-00;1;2022-05-30;0;1;66;tolosa;527;0;"14 bis";;1900;mstefano
ebm-017-2022-00;4;2022-07-15;0;1;101;solano;856;1136;;;1881;gsanluis
ebn-418-2020-00;1;2020-01-09;0;1;14;berisso;"barrio solidaridad manz 4";33;;;1923;mstefano
ebp-006-2022-00;4;2022-05-09;0;1;41;"florencio varela";canejas;856;;;1888;asbruzzi
ebp-718-2019-00;1;2019-06-06;0;1;66;"los hornos";65;;152;;1900;mstefano
ebr-896-2021-00;4;2021-12-04;0;1;4;glew;constituyentes;305;;;1856;asbruzzi
ebs-658-2022-00;5;2022-06-12;0;1;63;"jose clemente paz";estocolmo;3149;;;1666;cgroppo
EBS-658-2023-00;5;2023-05-11;0;1;63;"Jose c paz";Estocolmo;3149;;;1665;mnieves
eca-159-2018-00;4;2018-05-10;0;1;101;bernal;pilcomayo;4880;;;1876;gsanluis
eca-384-2019-00;1;2019-05-03;0;1;66;"melchor romero";160;;35;;1903;mstefano
ecb-697-2022-00;1;2022-07-28;1;1;66;"los hornos";50;0;157;158;1900;mstefano
ecc-464-2021-00;1;2021-09-15;0;1;14;berisso;18;1708;"162 norte";;1923;mstefano
ecc-464-2022-02;1;;0;4;;;;;;;;mstefano
ecd-554-2021-00;1;2021-01-08;0;1;101;ezpeleta;"mar del plata";4656;;;1882;mstefano
ecd-554-2021-01;1;2021-07-30;0;1;101;ezpeleta;"mar del plata";4656;;;1882;mstefano
ecf-521-2022-00;3;2022-12-04;1;3;4;"san francisco solano";821;1724;;;1846;agraziano
ecf-540-2022-00;4;2022-11-20;0;1;74;"lomas de zamora";reano;81;;;1832;gsanluis
ech-006-2021-00;3;2021-07-29;1;1;4;"san francisco solano";865;2585;;;1881;agraziano
ech-964-2022-00;5;2022-03-22;0;1;128;Caseros;Alzaga;2622;;;1678;cgroppo
ecl-876-2022-00;1;2022-07-30;0;1;66;"san carlos";151;0;;;1901;mstefano
eco-227-2019-00;1;2019-04-25;0;1;66;gonnet;483;4935;;;1902;mstefano
eco-227-2022-01;1;2022-07-02;0;1;66;gonnet;483;4935;29;;1902;mstefano
ecr-579-2019-00;1;2019-04-08;0;1;66;tolosa;528;;19;20;1900;mstefano
ECT-460-2022-00;1;2022-01-19;0;1;66;"SAN CARLOS";35;1114;;;1901;mstefano
ecv-937-2022-00;5;2022-06-10;0;1;85;moreno;defensa;7601;;;1744;cgroppo
eda-146-2019-00;1;2019-02-07;0;1;66;abasto;"ruta 36";;448;;1903;mstefano
eda-252-2021-00;5;2021-07-24;0;1;128;Ciudadela;Besares;2627;;;1702;galfiero
eda-492-2021-00;3;2021-08-27;1;1;74;lavallol;"juana_azurduy ";950;;;1836;agraziano
eda-946-2018-00;1;2018-09-17;0;1;85;moreno;"santi espiritu";2578;;;1744;mstefano
eda-946-2018-01;1;2018-12-08;0;1;85;moreno;"santi spiritu";2876;;;1744;mstefano
eda-984-2019-00;4;2019-09-16;0;1;101;"san francisco solano";825;2673;;;;gsanluis
edb-139-2019-00;3;2019-06-18;1;1;41;"gobernador costa";el_apero;1457;;;1888;agraziano
edb-139-2019-01;3;2019-08-07;1;3;41;"gobernador costa";el_apero;1457;;;1888;agraziano
edc-183-2019-00;1;2019-12-09;1;4;66;abasto;528;;"213 bis";;1903;mstefano
edc-366-2021-00;1;2021-09-16;0;1;66;"melchor romero";155;;;;1900;mstefano
ede-108-2019-00;1;2019-06-13;0;1;66;"los hornos";59;3574;;;1900;mstefano
edl-716-2022-00;4;2022-05-02;0;1;41;"florencio varela";barzi;3635;;;1888;asbruzzi
edm-609-2022-00;4;2022-05-01;0;1;135;"barrio 15";avenida_piedra_buena;3200;;;1439;asbruzzi
edm-946-2021-00;5;2021-10-26;1;1;86;"el palomar";posadas;2664;;;1685;cgroppo
edn-010-2019-00;1;2019-06-10;0;1;66;etcheverry;424;;26;;1903;mstefano
edp-466-2021-00;4;2021-07-18;0;1;101;"san francisco solano";dardo_rocha;6182;;;1881;asbruzzi
edr-858-2019-00;1;2019-06-10;1;1;36;ensenada;"remidio de escalada ";215;;;1925;mstefano
edr-868-2019-00;1;2019-09-09;0;1;36;ensenada;"remedio de escala";215;madeavile;;1925;mstefano
eea-283-2022-00;1;2022-09-17;0;1;66;"los hornos";52;0;149;;1900;mstefano
eeb-056-2022-00;5;2022-05-27;0;1;85;satelite;ecuador;6831;;;1744;cgroppo
eeb-074-2018-00;5;2018-06-19;0;1;62;ituzaingo;del_gato;189;;;1714;slugo
eeb-120-2022-00;5;2022-11-02;0;1;63;"Jose c paz";Chacabuco;2800;;;1665;mnieves
eeb-171-2022-00;1;2022-10-02;0;1;66;"los hornos";150;0;/2;;1900;mstefano
eeb-171-2022-01;1;2022-10-20;0;1;66;"los hornos";180;;82;;1900;mstefano
eec-937-2019-00;4;2019-11-19;0;1;74;"villa fiorito";mario_bravo;2903;;;1831;gsanluis
eec-937-2019-01;4;2019-11-25;0;1;74;"villa fiorito";mario_bravo;2903;;;1831;gsanluis
eec-942-2022-00;1;2022-09-06;0;1;66;"villa elvira";"118 bis";3439;;;1900;mstefano
eec-967-2022-00;1;2022-09-04;0;1;66;romero;520;0;;;1903;mstefano
eef-085-2018-00;5;2018-06-21;0;1;75;lujan;capital_lujan;2541;;;6702;slugo
eef-370-2021-00;1;2021-10-12;0;1;14;berisso;"barrio obrero maz 14";1142;;;1923;mstefano
eeg-039-2021-00;4;2021-10-16;0;1;41;"florencio varela";34;1150;;;1888;asbruzzi
eeg-997-2018-00;4;2018-04-13;0;1;4;"almirante brown";mariano_acosta;1852;;;1846;gsanluis
eei-646-2021-00;4;2021-08-14;0;1;41;"florencio varela";1344;;1319;1321;1888;asbruzzi
eem-868-2018-00;5;2018-03-26;0;1;61;"villa tesei";lerma;252;;;1686;slugo
eep-175-2019-00;1;2019-11-09;0;1;66;"los hornos";60;;158;159;1900;mstefano
eep-219-2018-00;1;2018-10-16;0;1;14;berisso;89;;129;130;1923;mstefano
eep-776-2018-00;1;2018-11-09;0;1;14;berisso;125;1762;;;1923;mstefano
eep-863-2018-00;4;2018-05-26;0;1;135;caba;luna;1545;;;1437;gsanluis
eep-863-2018-01;4;2018-07-02;0;1;135;caba;luna;1545;;;1437;gsanluis
eeq-803-2022-00;5;2022-06-11;0;1;85;"paso del rey";Senarin;1259;;;1742;cgroppo
eer-172-2023-00;4;2023-06-13;0;1;67;monte_chingolo;pichincha;261;;;1824;fossorio
eer-225-2019-00;1;2019-06-06;0;1;66;"melchor romero";155;;516;517;1903;mstefano
eer-790-2018-01;1;2018-05-01;0;1;14;berisso;29;4425;165;166;1923;mstefano
eer-949-2022-00;4;2022-05-10;0;1;6;"dock sud";canalejas;2995;;;1870;asbruzzi
eer-949-2022-01;4;2022-09-03;0;1;6;"dock sud";canalejas;2995;;;1871;gsanluis
ees-095-2019-00;1;2019-06-22;0;1;4;burzaco;florida;852;;;1848;mstefano
ees-238-2019-00;1;2019-07-03;0;1;66;"altos de san lorenzo";90;;18;19;1901;mstefano
eet-835-2022-00;1;2022-07-15;0;1;66;arana;"13 bis";0;;;1900;mstefano
eev-433-2021-00;4;2021-02-22;0;1;101;bernal;"condarco ";5560;;;1876;asbruzzi
eev-555-2021-00;1;2021-10-01;0;1;66;"la plata";"34 bis";;;;1900;mstefano
eev-850-2018-00;5;2018-06-11;0;1;61;"villa tesei";levenson;3679;;;1688;slugo
eev-949-2018-00;5;2018-09-03;0;1;85;trujui;vedia_y_mitre;1311;;;1744;slugo
eez-078-2018-00;4;2018-07-02;0;1;41;"florencio varela";1429;1847;;;1888;gsanluis
EFA-814-2023-00;5;2023-06-01;1;1;63;"Jose c paz";"Naciones unidas";2237;;;1665;mnieves
efa-952-2023-00;4;2023-05-13;1;1;40;"La union";"los padres";126;;;1803;tsouto
efc-608-2019-00;1;2019-10-29;0;1;66;"los hornos";136;2006;;;1900;mstefano
efc-608-2019-01;1;2019-11-28;0;1;66;"los hornos";136;2006;;;1900;mstefano
efc-608-2020-02;1;2020-03-13;0;1;66;"los hornos";136;2006;;;1900;mstefano
efc-773-2022-00;5;2022-05-16;0;1;62;ituzaingo;del_lazo;4020;;;1714;cgroppo
efc-797-2022-00;5;2022-10-12;0;1;82;pontevedra;republiqueta;5262;;;1722;mnieves
eff-748-2019-00;1;2019-06-06;0;1;66;"altos de san lorenzo";19;2488;;;1901;mstefano
efg-430-2021-00;5;2021-07-03;1;1;82;merlo;gaboto;1684;;;1722;galfiero
efg-605-2018-00;1;2018-09-27;0;1;66;"city bell";7;;478;479;902;mstefano
efg-605-2019-01;1;2019-06-28;0;1;66;"city bell";7;7;478;479;1902;mstefano
efl-254-2021-00;4;2021-06-13;0;1;135;caba;avenida_general_iriarte;3463;;;1437;asbruzzi
efl-399-2023-00;5;2023-04-11;0;1;85;moreno;avenida_libertador;2882;;;1743;galfiero
efl-656-2019-00;1;2019-08-26;0;1;66;"lisandro olmos";90;885;;;1903;mstefano
efo-642-2018-02;1;2018-10-27;0;1;66;"los hornos";66;;165;;1900;mstefano
efo-642-2019-03;1;2019-03-23;0;1;66;"los hornos";145;1138;;;1900;mstefano
ega-031-2021-00;4;2021-07-20;1;1;6;avellaneda;frias;1466;;;1870;asbruzzi
ega-396-2022-00;4;2022-07-29;0;1;105;"el jaguel";"tilcara ";1128;;;2707;gsanluis
egb-051-2022-00;5;2022-07-15;1;1;61;hurlingham;vigo;2465;;;1686;cgroppo
egb-571-2022-00;1;2022-07-30;0;1;73;lobos;ajo;373;;;7240;mstefano
egb-619-2023-00;5;2023-04-23;0;1;86;"el palomar";orense;699;;;1684;cgroppo
egb-847-2019-00;1;2019-07-14;0;1;66;"san carlos";530;;137;;1901;mstefano
egc-186-2022-00;1;2022-03-08;0;1;66;"la plata";8;1220;;;1900;mstefano
egc-615-2022-00;5;2022-09-30;0;1;65;"rafael castillo";juan_manuel_de_rosas;2958;;;1755;cgroppo
egc-960-2022-00;4;2022-07-29;0;1;119;"san vicente";buenos_aires;1240;;;1865;gsanluis
ege-228-2021-00;4;2021-09-23;0;1;38;"monte grande";tres_arroyos;16;;;1842;asbruzzi
egf-989-2022-00;4;2022-03-12;0;1;6;"villa dominico";arredondo;4168;;;1874;asbruzzi
egj-195-2021-00;1;2021-10-06;0;1;66;"los hornos";72;2632;;;1900;mstefano
egm-576-2022-00;5;2022-10-12;1;1;85;moreno;alfonsina_storni;4951;;;1744;slugo
egm-722-2018-01;1;2018-11-18;0;1;66;"los hornos";63;;163;;1900;mstefano
egm-722-2020-00;4;2020-01-22;0;1;101;quilmes;san_luis;91;;;1878;gsanluis
egp-726-2023-00;5;2023-07-08;0;1;85;moreno;joaquin_gonzalez;2099;;;1744;cgroppo
egp-922-2018-00;1;2018-06-17;0;1;66;"melchor romero";526;3030;;;1903;mstefano
egr-250-2022-00;5;2022-10-16;1;1;86;moron;sanchez;1337;;;1708;slugo
egr-345-2019-01;4;2019-09-29;0;1;41;"florencio varela";"52 D";1151;;;1888;gsanluis
egr-413-2022-00;1;2022-08-26;1;1;66;"altos de san lorenzo";17;2656;;;1901;mstefano
egr-881-2019-00;1;2019-08-08;0;1;66;ringuelet;517;40;;;1900;mstefano
egs-605-2019-00;1;2019-08-29;0;1;66;gorina;140;5316;;;1903;mstefano
egs-907-2020-00;5;2020-03-01;1;1;82;merlo;santiago_del_estero;1470;;;1722;slugo
egs-907-2020-01;5;2020-03-22;0;1;82;merlo;santiago_del_estero;1470;;;1722;slugo
egt-978-2021-00;4;2021-09-27;0;1;4;"almirante brown";muesca;405;;;1846;asbruzzi
egv-177-2021-00;4;2021-10-18;0;1;119;"alejandro korn";antartida_argentina;1753;;;1864;asbruzzi
egv-634-2019-00;1;2019-05-18;1;1;66;"villa elvira";95;338;;;1900;mstefano
ehl-474-2018-00;1;2018-06-12;0;1;66;"melchor romero";157;;519;520;1903;mstefano
eib-107-2018-00;4;2018-06-26;0;1;4;glew;julian_aguirre;3584;;;1856;gsanluis
eib-277-2018-00;3;2018-06-13;0;1;41;"florencio varela";1150;2373;;;1888;jveslosada
eib-277-2018-01;3;2018-07-03;0;1;41;"florencio varela";1150;2373;;;1888;jveslosada
eib-292-2022-00;3;2022-08-26;1;4;41;"florencio varela";jose_roque_perez;1501;;;1888;agraziano
eic-124-2021-01;1;2021-11-18;0;1;66;"los hornos";62;3124;;;1900;mstefano
eic-165-2021-00;1;2021-12-26;0;1;13;"el pato";529;;635;;1884;mstefano
eic-939-2022-00;1;2022-06-20;0;1;66;"altos de san lorenzo";"24 bis";2655;;;1901;mstefano
eid-127-2022-00;1;2022-07-05;0;1;13;berazategui;"12a ";0;112;;1884;mstefano
eide-730-2022-00;1;2022-07-17;0;1;119;"alejandro korn";liniers;886;;;0;mstefano
eil-057-2022-01;5;2022-10-05;0;1;86;"El palomar";"Marconi ";001;"Monoblok 16";"Acceso 56";1684;mnieves
eil-171-2022-00;3;2022-06-17;1;1;4;"san francisco solano";814;1755;;;1846;agraziano
eim-163-2021-00;5;2021-07-06;0;1;128;"jose ingenieros";teniente_coronel_manuel_besares;2737;;;1703;galfiero
eim-533-2019-00;1;2019-10-28;0;1;66;abasto;526;;213;214;1903;mstefano
EIM-601-2022-00;1;2022-01-21;0;1;66;"SAN CARLOS";162;718;;;1901;mstefano
eim-904-2021-00;4;2021-07-15;0;1;41;"florencio varela";manzana_16_lote_240;240;;;1888;asbruzzi
eir-512-2018-00;1;2018-06-03;0;1;66;"villa elisa";"diag 218";;410;;1894;mstefano
eis-540-2021-00;1;2021-11-29;0;1;66;"melchor romero";526;;176;177;1903;mstefano
eja-201-2022-00;1;2022-03-09;0;1;14;berisso;66;0;124;;1923;mstefano
eja-686-2020-00;5;2020-08-16;0;1;86;"el palomar";mariano_escalada;1101;;;1685;cgroppo
eja-686-2023-00;5;2023-04-07;1;1;86;"el palomar";mariano_escalada;1101;;;1685;cgroppo
ejb-999-2021-00;4;2021-03-06;1;1;135;"villa 20";manzana_19;29;;;1439;asbruzzi
ejc-074-2018-00;3;2018-07-31;1;1;41;"florencio varela";v_gomez;400;;;1888;jveslosada
ejc-205-2018-00;3;2018-08-06;1;3;41;"Florencio varela";Avenida_la_plata;1313;;;1888;jveslosada
ejc-351-2018-00;1;2018-04-03;0;1;66;"villa elvira";1;;92;000;1900;rmerlino
ejd-702-2018-00;1;2018-05-30;0;1;66;"altos de san lorenzo";23;;"78 bis";;1901;mstefano
eje-385-2022-00;1;2022-10-13;0;1;66;etcheverry;223;0;47;;1903;mstefano
EJF-579-2022-00;1;2022-04-11;0;1;13;BERAZATEGUI;126;2470;;;1884;mstefano
ejg-068-2018-00;5;2018-05-09;1;1;85;trujui;los_olmos;10438;;;1744;slugo
ejg-068-2018-01;5;2018-08-02;0;1;85;trujui;los_olmos;10438;;;1744;slugo
ejg-068-2019-00;5;2019-03-07;0;1;85;trujui;los_olmos;10438;;;1744;slugo
ejg-068-2019-01;5;2019-04-24;0;1;85;trujui;los_olmos;10438;;;1744;slugo
ejg-068-2020-00;5;2020-02-27;0;1;85;trujui;los_olmos;10438;;;1744;slugo
ejg-659-2018-00;1;2018-06-27;0;1;66;"villa elvira";600;;123;124;1900;mstefano
ejg-659-2018-01;1;2018-11-06;0;1;66;"villa elvira";600;;123;124;1900;mstefano
ejg-893-2022-00;3;2022-12-15;1;3;4;"rafael calzada";avellaneda;5726;;;1847;agraziano
ejh-751-2019-00;4;2019-10-16;0;1;67;"lanus este";comandante_mamberti;664;;;1824;gsanluis
ejj-525-2018-00;1;2018-11-06;0;1;66;"melchor romero";153;;528;;1903;mstefano
ejm-265-2020-01;4;2020-02-08;0;1;101;bernal;chaco;612;;;1876;gsanluis
ejr-773-2019-00;1;2019-11-23;0;1;66;arana;137;;631;;1909;mstefano
ejs-529-2021-00;4;2021-10-10;0;1;6;avellaneda;dean_funes;383;;;1870;asbruzzi
EJS-556-2023-00;5;2023-07-30;0;1;63;"Jose c paz";Marchena;5524;;;1665;mnieves
ejs-646-2021-00;4;2021-09-12;0;1;101;quilmes;8930_bis;6120;;;1878;asbruzzi
ejv-349-2019-00;1;2019-05-10;0;1;19;"maximo paz";ituazaingo;19;;;1814;mstefano
ekg-796-2018-00;5;2018-07-18;1;1;82;merlo;"beltran ";2359;;;1722;slugo
ekj-789-2022-00;5;2022-08-23;0;1;116;"san miguel";la_pinta;2372;;;1663;cgroppo
ekm-416-2018-00;1;2018-06-28;0;1;66;"los hornos";149;1865;72;;1900;mstefano
ekm-416-2019-01;1;2019-04-05;0;1;66;"los hornos";149;1865;72;;1900;mstefano
EKM-687/2022-00;1;2022-08-24;0;1;66;HERNANDEZ;514;0;30;31;1903;mstefano
EKO-427-2019-00;5;2019-06-09;1;1;96;"presidente derqui";pintos;655;;;1635;slugo
eko-427-2019-01;5;2019-09-10;0;1;96;"presidente derqui";pintos;655;;;1635;slugo
eko-427-2020-00;5;2020-02-02;0;1;96;"presidente derqui";pintos;655;;;1635;slugo
eko-948-2019-00;5;2019-06-09;1;1;96;"presidente derqui";pintos;655;;;1635;slugo
eks-079-2019-00;1;2019-08-22;0;1;66;"san carlos";149;904;;;1901;mstefano
ela-211-2022-00;1;2022-09-06;0;1;66;"la plata";0;0;;;0;mstefano
ela-247-2019-00;1;2019-06-08;1;1;41;"ingeniero juan allan";1151;1885;;;1888;mstefano
ELA-440-2022-00;1;2022-05-24;0;1;66;TOLOSA;120;23;;;1900;mstefano
ela-440-2022-01;1;2022-08-02;0;1;66;"villa elvira";611;0;;;;mstefano
elb-744-2022-00;5;2022-08-16;0;1;62;"parque leloir";jose_betinotti;2427;;;1715;cgroppo
elc-806-2019-01;4;2019-09-07;0;1;135;caba;almirante_brown;1478;;;1159;gsanluis
elg-374-2021-00;3;2021-09-04;1;1;101;quilmes;marconi;5328;;;1878;agraziano
ELG-392-2022-00;1;2022-08-01;0;1;66;"ALTOS DE SAN LORENZO";73;0;;;1901;mstefano
elg-506-2019-01;1;2019-01-31;0;1;66;"san carlos";135;;518;;1903;mstefano
elk-642-2021-00;1;2021-05-22;0;1;13;berazategui;524;3705;;;1884;mstefano
elm-293-2022-00;1;2022-09-16;0;1;36;ensenada;123;358;;;1925;mstefano
elm-403-2021-00;1;2021-12-20;0;1;36;ensenada;132;137;;;1925;mstefano
elm-629-2019-00;1;2019-05-12;0;1;66;"san carlos";527;4635;;;1903;mstefano
elm-xxx-2021-00;1;2021-08-15;1;1;66;"los hornos";76;;;;1900;mstefano
eln-228-2021-00;5;2021-10-19;0;1;63;"jose clemente paz";colonia;4448;;;1665;cgroppo
elp-348-2021-00;1;2021-03-14;0;1;66;"la plata";181;;;;1900;mstefano
elp-348-2021-01;1;2021-06-25;1;1;66;"villa elvira";85;;;;1900;mstefano
elp-429-2021-00;4;2021-09-04;0;1;135;caba;avenida_diaz_velez;5044;;;1405;asbruzzi
elp-660-2019-00;4;2019-10-06;1;2;74;"villa fiorito";baradero;1080;;;1821;gsanluis
elp-841-2019-00;1;2019-10-02;0;1;66;"los hornos";150;1432;;;1900;mstefano
elr-328-2022-00;4;2022-06-26;1;1;41;"florencio varela";el_plumerillo;1488;;;1888;gsanluis
els-663-2021-00;1;2021-10-27;0;1;66;"los hornos";"71 bis ";;144;145;1900;mstefano
els-759-2022-00;4;2022-11-16;0;1;4;glew;"roggero ";555;;;1856;gsanluis
ELT-367-2021-00;5;2021-08-21;0;1;82;merlo;"SARAVIA ";1079;;;1722;fcohen
ema-078-2022-00;1;2022-04-23;1;1;66;"la plata";19;821;;;1900;mstefano
ema-759-2021-00;4;2021-04-09;0;1;4;longchamps;hector_panizza;1351;;;1854;asbruzzi
ema-759-2021-01;4;2021-05-09;0;1;4;longchamps;hector_panizza;1351;;;1854;asbruzzi
emb-010-2021-00;4;2021-08-31;0;1;135;"barrio 21 24";manzana_13;;;;1437;asbruzzi
emb-015-2019-00;1;2019-08-02;0;1;66;"altos de san lorenzo";26;2380;;;1901;mstefano
emb-456-2019-00;1;2019-09-30;0;1;66;abasto;525;4120;;;1903;mstefano
emc-309-2022-00;3;2022-05-20;1;3;101;"san francisco solano";832;1734;;;1848;agraziano
emc-344-2019-00;1;2019-07-25;0;1;66;"lisandro olmos";41;;183;184;1903;mstefano
emc-669-2018-00;1;2018-06-24;0;1;66;"lisandro olmos";72;2340;;;1903;mstefano
emc-892-2019-00;1;2019-05-17;0;1;66;"villa elvira";"121 bis";2534;;;1900;mstefano
emf-790-2022-00;4;2022-05-08;0;1;67;"monte chingolo";centenario_uruguayo;34;;;1824;asbruzzi
emg-239-2018-01;1;2018-10-05;0;1;66;"arturo segui";415;;158;159;1895;mstefano
emg-239-2018-02;1;2018-11-01;0;1;66;"arturo segui";415;;158;159;1895;mstefano
emg-359-2019-00;4;2019-09-14;0;1;135;caba;valle_iberlucia_del_dr;995;;;1160;gsanluis
emg-681-2018-00;1;2018-12-07;0;1;66;"melchor romero";163;;530;531;1903;mstefano
emg-701-2022-00;5;2022-08-29;0;1;85;moreno;sofocles;664;;;1744;mnieves
emg-701-2022-01;5;2022-10-09;0;1;85;moreno;sofocles;664;;;1744;mnieves
EMG-757-2019-00;5;2019-05-10;0;1;85;Moreno;"Timoteo gordillo";1230;;;1744;mnieves
EMG-757-2021-00;5;2021-12-23;0;1;85;Moreno;"Timoteo gordillo";1230;;;1744;mnieves
eml-238-2018-00;5;2018-06-05;0;1;86;"el palomar";jose_bianco;990;;;1684;slugo
eml-501-2018-00;5;2018-08-12;0;1;85;Moreno;honduras;7002;darwin;eva_peron;1744;jgarcia
emm-058-2022-00;5;2022-09-14;0;1;56;"general san martin";9_de_julio;218;;;1650;cgroppo
emm-241-2018-00;5;2018-07-01;0;1;85;moreno;lafinur;5661;;;1744;slugo
EMM-410-2023-00;5;2023-04-29;0;1;82;Merlo;Miranda;2246;;;1761;mnieves
emm-494-2022-00;5;2022-09-24;0;1;65;"rafael castillo";HUalfin;2350;;;1755;mnieves
emm-800-2022-01;4;2022-07-31;0;1;13;berazategui;43;3801;;;1884;gsanluis
